0,0.99999964,6.3898233e-09,4.749677e-11,1.2251802e-12,1.132657e-12,4.4666196e-10,3.4269948e-07,3.852248e-12,1.3659991e-10,1.41819045e-08,1.4349706e-08,4.1744993e-12,1.8583203e-10,2.7690396e-12,7.2841505e-10,1.5785113e-10,1.5624096e-12,
1,0.9999813,2.5663053e-11,2.4494884e-13,8.082544e-15,4.139575e-12,5.564862e-09,1.8760245e-05,6.7641092e-12,1.3076983e-12,7.876411e-10,2.3824271e-09,6.851799e-15,1.7429128e-11,2.6497095e-14,2.8225092e-12,1.5857321e-12,6.2538394e-14,
2,1.2675464e-09,8.860636e-14,1.342058e-09,0.9999889,1.487373e-07,5.2601895e-13,3.5393756e-12,2.4116453e-10,7.280892e-10,1.0446568e-07,2.2858435e-07,6.404029e-13,1.0531918e-05,2.972529e-11,8.942878e-11,9.9832774e-11,1.795764e-11,
3,0.9999999,1.4249258e-12,1.0175155e-16,8.927398e-15,2.8345545e-16,2.5142075e-10,1.15838425e-07,2.297289e-15,1.063038e-14,1.4092102e-14,9.163393e-13,6.987222e-17,2.2749053e-13,1.1948992e-16,2.2172091e-15,2.5030486e-14,5.5510373e-16,
4,2.6215813e-11,1.8606476e-10,3.0622766e-17,3.615436e-17,3.9319645e-14,1.0,1.6505945e-10,1.3051761e-12,3.6026759e-12,5.1052234e-15,2.0626006e-13,1.1566261e-16,7.77504e-15,5.5886512e-14,7.018536e-12,1.0889939e-12,7.021905e-17,
5,4.0258914e-11,3.7759988e-15,2.5210592e-11,0.0007606123,2.6468127e-08,2.0843476e-10,8.594022e-17,3.6551798e-10,1.1918525e-11,0.99923944,1.8645193e-11,1.2224783e-15,1.3656169e-10,6.772053e-14,1.9047882e-12,2.4877152e-13,4.7386527e-17,
6,1.4087374e-14,1.3217883e-12,3.0988618e-11,1.019475e-10,1.4410904e-08,6.119849e-10,1.7248028e-11,9.1479144e-11,1.0975519e-08,1.0,1.1718271e-10,2.9582565e-12,1.5151288e-08,3.1219902e-13,8.541989e-13,8.0474776e-13,5.3073776e-15,
7,0.0056221285,0.9921002,2.5326682e-11,1.815622e-10,5.7228014e-08,0.0022143926,1.2343182e-05,3.5908786e-06,2.2578432e-07,2.1815989e-10,1.11819545e-05,5.127993e-10,3.5634554e-11,8.7823135e-09,3.567043e-05,1.7390133e-07,2.4038135e-10,
8,1.3208977e-05,2.7718763e-05,2.5042578e-07,8.923116e-09,2.019926e-09,2.1190863e-05,1.4204423e-05,0.97570056,3.501481e-05,9.897634e-10,1.3169557e-05,0.024174418,2.328827e-08,2.2550499e-07,7.968361e-08,2.9509856e-08,3.0899279e-09,
9,4.131312e-10,5.2703366e-11,3.7817876e-14,1.3288981e-10,2.5313432e-13,2.5620753e-10,4.1949222e-10,1.0,4.1373223e-13,5.631197e-13,3.6335268e-10,1.8951386e-11,3.0479393e-11,1.1777022e-10,8.323395e-11,3.46934e-09,2.173279e-12,
