0,1.0,5.6622054e-09,5.597917e-12,9.428224e-11,1.3207023e-08,2.8693372e-11,8.81501e-16,3.530479e-13,2.173587e-11,1.8050851e-13,
1,0.9998683,5.285518e-05,5.6098327e-07,3.043783e-07,6.678049e-05,2.0177254e-06,8.987947e-06,5.9016273e-08,5.848668e-08,2.3776641e-07,
2,5.7311047e-07,1.8131534e-07,1.1722652e-07,2.9277902e-05,0.99996877,2.688235e-08,9.4573414e-07,2.0453814e-09,4.1186148e-08,3.639354e-08,
3,0.00016931228,0.0017867708,0.99802554,3.4432563e-07,4.3479105e-08,1.4438881e-06,1.51674085e-05,8.785484e-08,1.2887614e-06,9.8930194e-08,
4,0.9772406,1.2388718e-06,0.0033941916,0.01936175,1.3616248e-08,3.5909653e-07,1.225477e-06,5.9992715e-07,3.5980436e-09,8.849722e-09,
5,2.7840233e-06,4.9109186e-08,3.5883236e-08,1.301207e-06,0.99998295,8.7661896e-08,1.23049795e-05,2.3112144e-10,4.0378725e-07,1.3043808e-07,
6,0.9999187,8.381562e-08,2.157371e-09,8.122042e-05,5.308605e-08,4.852863e-09,5.4593197e-10,1.3464198e-09,6.5283823e-10,6.626675e-10,
7,0.999869,2.8263366e-07,6.792727e-07,5.704045e-07,0.00012933256,3.314515e-08,3.3023927e-08,3.3530156e-08,2.2802299e-08,3.27981e-10,
8,0.9826481,0.008273653,0.0058763786,0.0014755776,0.0002618386,4.515161e-06,1.3861774e-06,0.0014578865,6.524693e-07,4.1330324e-08,
9,0.99999857,5.414391e-08,2.48159e-08,1.3347961e-06,3.4957537e-08,3.4074015e-09,9.054492e-11,5.8825368e-08,8.134795e-10,1.5823834e-10,
10,0.042708345,0.00092910486,0.93965936,0.00012684391,4.582817e-06,0.0001953119,0.015069689,1.8920261e-06,0.0011531671,0.00015168969,
11,0.9999914,1.3589876e-09,1.0797989e-09,1.5496988e-06,4.8725175e-09,7.0525753e-06,4.8210488e-11,4.3693467e-09,1.917871e-11,3.6247288e-12,
12,0.95040995,0.036630806,5.7060195e-05,6.112781e-05,0.010954993,8.3527586e-05,5.1535753e-06,0.0011760824,0.00060115143,2.013967e-05,
13,0.004214967,9.8518474e-05,0.99558085,9.678079e-05,2.1582428e-08,8.0243495e-07,4.6756563e-06,1.309886e-06,2.07559e-06,3.922441e-08,
14,0.9479521,0.0006898915,0.006687758,0.02694497,0.016741272,9.4303505e-05,9.1753005e-05,0.0006364859,0.00015221752,9.268908e-06,
15,0.9671098,4.4401386e-06,0.001037957,0.03183718,2.8465828e-07,1.4455003e-07,4.4200846e-07,9.671018e-06,1.4855071e-07,1.6761962e-08,
16,0.8743947,0.032639213,0.0039029622,0.011925588,0.048726074,0.011604248,0.010706117,0.003720198,0.0013413094,0.001039528,
17,0.0010385541,2.7138394e-06,6.207078e-06,3.2175526e-06,0.99894685,5.791321e-07,3.765729e-07,1.09342686e-07,1.1509654e-06,3.1395203e-07,
18,0.9999943,2.631448e-07,3.669979e-08,5.3199087e-06,9.070024e-08,2.1260342e-09,7.662052e-11,5.670863e-09,1.6207335e-09,1.5821593e-10,
19,0.99071234,0.0006461802,4.2406213e-05,0.0052211797,6.995325e-05,0.0030553855,4.9424933e-05,0.00018861366,9.9064655e-06,4.5982174e-06,
20,0.9998661,1.944826e-05,1.416443e-06,0.00011186846,9.0297027e-07,5.880973e-08,1.3118406e-10,7.279006e-08,7.925824e-09,6.9636824e-10,
21,0.9990589,2.4360122e-06,2.1418778e-08,0.00090337143,3.4789547e-05,9.0521944e-08,2.6334845e-08,2.9993262e-07,9.934744e-08,1.941584e-08,
22,0.99497694,1.684862e-05,0.0017996868,0.00025593032,0.0028655143,2.91849e-06,4.4085286e-06,7.571247e-05,1.8376903e-06,1.5196353e-07,
23,0.99830484,0.0016273194,1.7608007e-05,1.6954095e-06,4.6524678e-05,1.1624421e-06,1.1016884e-09,4.3824917e-07,3.40923e-07,4.2407212e-08,
24,0.9995142,2.6030455e-05,4.0611553e-10,0.00045454432,3.476481e-06,1.6860905e-06,2.6705127e-10,2.3043771e-08,9.494301e-10,7.5849504e-10,
25,0.99963653,1.7784496e-05,1.09271e-06,1.1493111e-06,0.00033973737,3.8856982e-07,4.258512e-08,2.4843496e-06,6.8318644e-07,2.5361688e-09,
26,0.9999875,1.8482714e-08,4.607983e-09,1.2482301e-05,1.6181982e-10,1.0851007e-09,4.4310372e-10,8.8811784e-11,2.9903125e-11,1.2678189e-11,
27,0.9999994,1.5411636e-07,1.8455593e-12,4.892673e-07,8.027678e-10,4.6279176e-09,1.3283373e-10,3.0784063e-11,1.140331e-11,3.4990782e-12,
28,0.0043987273,0.011485593,0.78919685,0.0015927738,0.16578616,0.0074952384,0.003986671,0.0033091113,0.011138888,0.0016099138,
