0,0.9888348,6.435265e-06,2.6206394e-06,2.039173e-07,3.862017e-05,0.011116655,3.9437654e-07,4.6634994e-09,7.745793e-12,1.15063985e-08,1.090914e-07,1.1977616e-08,2.951622e-10,2.4127467e-09,5.5413675e-14,1.0345297e-09,4.427416e-08,
1,2.1200797e-22,1.0,5.4628936e-12,7.2816477e-19,4.0801573e-15,3.3164612e-15,1.246676e-17,3.1720296e-18,1.7285264e-20,5.1545317e-17,9.644188e-19,3.906379e-13,7.3956723e-14,1.3781376e-13,3.7365985e-16,2.0169196e-17,1.1077819e-15,
2,5.0606968e-18,1.0,1.664028e-11,1.1255919e-15,1.2150133e-16,1.8972776e-13,2.2771433e-15,8.7539704e-20,6.015956e-21,9.1845e-16,3.2175953e-19,2.6808007e-13,6.5470074e-10,5.1468595e-13,2.0292752e-17,2.8909368e-15,2.1605748e-15,
3,3.9553277e-10,6.267589e-08,2.6211197e-12,1.675709e-09,3.622786e-10,1.0781904e-09,0.9999999,1.1843365e-13,3.6881878e-12,3.6254045e-11,1.7380694e-10,4.8681855e-08,1.0108942e-08,1.0115412e-10,4.0278736e-10,3.9231947e-09,9.192334e-12,
4,5.9017705e-13,3.966063e-10,4.366494e-12,5.4568097e-09,3.029276e-12,1.7806073e-10,8.563482e-11,8.700515e-10,2.5561773e-11,4.726873e-09,1.625061e-09,1.0,3.861489e-12,4.4161875e-12,4.551921e-10,4.2000278e-11,9.295381e-10,
5,0.2293348,0.00023347617,2.0066062e-05,3.129709e-05,0.05437305,0.71547246,0.00017795875,9.6749514e-05,6.65818e-06,5.6793822e-05,6.7102087e-06,1.6911828e-05,6.451526e-06,1.6060445e-05,1.0929217e-06,7.0557903e-06,0.00014245609,
6,4.9824527e-13,1.2766045e-08,1.1784856e-09,9.558456e-07,1.530671e-10,1.4839615e-07,7.534686e-10,8.262818e-07,1.8088231e-08,1.940881e-07,0.0016716531,0.9983254,4.0953643e-11,1.3070932e-11,1.8580457e-10,7.4437945e-10,7.232972e-07,
7,3.5961917e-10,2.1118051e-08,6.079979e-13,2.2833761e-11,9.3058556e-12,9.905824e-12,1.0,2.7877286e-14,1.854771e-12,8.2849335e-12,2.2013302e-09,1.72908e-09,1.1385849e-10,4.1642334e-16,1.8472384e-14,8.294673e-12,1.3457442e-12,
8,0.005384577,2.2145852e-05,1.3609953e-05,2.4059668e-07,1.4363314e-07,0.993715,1.8894232e-07,7.850079e-10,3.6063608e-10,1.8070196e-07,2.52619e-09,1.3731658e-07,0.00082587055,2.6098073e-07,1.8899828e-10,9.4644395e-07,3.6892106e-05,
9,0.99999976,8.426543e-13,1.5189144e-10,5.787807e-09,2.2091687e-10,1.6840362e-09,9.469588e-10,2.4218994e-07,1.6443141e-12,1.4520513e-09,1.0757377e-09,2.8205958e-09,8.224791e-11,8.4796e-10,4.1171414e-11,3.6045156e-09,2.4205459e-11,
10,7.188319e-16,1.0,1.8344312e-09,4.4971537e-15,5.4657044e-13,1.2235332e-10,3.448668e-14,8.941334e-16,4.7220777e-17,3.516762e-13,7.1132233e-16,2.9316723e-11,8.924063e-11,2.081286e-12,1.4031329e-14,3.1766937e-13,1.4246014e-10,
11,1.0872745e-09,0.00070276967,1.1018141e-05,4.442596e-06,6.116258e-08,1.7624461e-05,8.450967e-07,1.8904994e-06,2.2082729e-08,1.490676e-07,0.0007543696,0.99846715,2.3748353e-05,4.773226e-07,1.035759e-06,1.0882773e-06,1.3308044e-05,
12,0.000116847266,4.4439657e-06,2.1712933e-05,5.5163433e-05,0.9895425,0.00845584,1.3879489e-06,0.00018858885,0.0008573169,0.00073609414,1.6503763e-07,2.529e-07,1.6255925e-07,3.9142233e-08,1.0876477e-08,1.6308222e-05,3.3111633e-06,
13,6.682128e-10,2.5848443e-05,2.6479149e-12,3.4794606e-10,1.4893508e-09,6.761524e-11,0.99997413,3.13309e-12,5.7170615e-11,5.68849e-10,1.557523e-08,1.3253282e-09,2.128918e-08,2.1889185e-12,4.362685e-12,1.451951e-08,1.0509551e-10,
14,0.99993896,3.874265e-09,1.8917943e-07,1.5876436e-09,6.07085e-05,3.326597e-08,4.0027106e-09,1.4353435e-08,5.0284317e-12,2.658373e-08,2.7119865e-10,1.2990696e-11,1.9264592e-11,3.9396975e-10,8.7104925e-14,3.2937393e-09,1.0769307e-09,
15,4.425734e-19,1.0,6.8662576e-10,7.0953295e-18,5.4356904e-13,7.9562885e-16,6.620378e-14,5.895604e-17,7.4550053e-20,7.725876e-14,9.670486e-20,6.345031e-14,1.661327e-10,2.4703358e-15,1.0411482e-17,1.6372134e-16,9.969306e-15,
16,2.1564501e-12,1.8660575e-07,1.9547761e-11,1.5781569e-11,7.663062e-12,1.5347501e-09,4.3375428e-09,5.657607e-14,3.0050976e-15,1.0902339e-11,2.863066e-13,4.186886e-09,0.999995,3.1028938e-10,5.421755e-10,1.18162895e-07,4.6849486e-06,
17,3.9800264e-12,3.3005873e-10,7.676621e-08,4.8303424e-11,7.6026496e-10,2.017372e-08,1.3463255e-11,0.9999832,6.277551e-10,1.6447273e-05,9.957604e-11,2.2946588e-07,5.7212855e-13,7.6532834e-13,6.7420453e-12,7.62353e-10,6.114193e-10,
18,0.9999205,3.268058e-06,7.093832e-05,2.2253755e-07,4.6026876e-06,1.3793722e-07,6.053875e-10,9.372218e-11,1.3873171e-12,1.9764549e-07,7.649713e-12,2.86003e-10,5.886865e-10,1.16049264e-07,3.037953e-11,1.0312795e-08,2.0728076e-10,
19,8.493894e-14,4.181384e-09,3.7892924e-09,5.113006e-09,3.7886688e-10,4.529101e-10,1.8752838e-10,3.668908e-08,4.3287438e-10,1.581853e-08,8.992727e-09,1.0,1.00071236e-10,1.04544616e-10,5.159446e-11,1.0971662e-09,7.834695e-10,
20,3.4865976e-26,2.0948742e-13,2.634014e-24,4.547097e-21,8.447557e-29,1.8962849e-22,2.9932425e-19,3.1922887e-26,2.3417683e-30,1.9400464e-23,3.577203e-24,2.8250834e-19,1.0,2.1207176e-23,2.9010628e-18,1.8775166e-18,6.794291e-18,
21,0.9999808,1.8863264e-09,3.89407e-06,2.6030584e-09,5.972288e-08,1.4985462e-05,1.3998522e-11,2.1050237e-09,2.6107578e-11,1.527846e-07,6.8537087e-10,2.583994e-09,3.6593588e-13,5.739972e-10,3.5575582e-13,4.2398066e-10,1.5142907e-08,
22,0.7113695,1.8593248e-05,2.0828018e-05,3.4279456e-05,0.00029189812,0.287024,1.8895056e-05,2.1343321e-05,5.7986456e-09,1.3518653e-06,9.582291e-06,0.0011762434,7.165212e-06,4.5713415e-07,8.1395063e-10,4.2428655e-07,5.466186e-06,
23,8.5896845e-11,2.2538613e-07,5.7624955e-12,2.2794127e-06,1.1641876e-10,6.244108e-07,2.735505e-09,1.2451831e-06,1.8148278e-08,5.317606e-09,0.999889,0.00010556592,2.018659e-09,4.3031547e-11,5.9063984e-07,1.34420715e-08,3.525997e-07,
24,0.9999666,1.8830141e-07,1.2629771e-06,3.213374e-07,2.180913e-05,8.901009e-06,3.638097e-08,7.1509808e-12,1.3875097e-10,6.6312515e-07,1.4274267e-09,8.121958e-11,2.5671845e-10,1.4710179e-08,4.2041676e-11,1.7379612e-07,1.1030977e-08,
25,0.99978644,9.7125405e-05,2.8522902e-06,4.0149064e-07,5.967401e-05,2.9707007e-07,2.9307602e-08,7.498873e-09,1.5019436e-10,4.997661e-07,1.0497252e-08,2.5749097e-05,7.663204e-08,6.86163e-08,2.183059e-08,2.6703501e-05,8.915571e-08,
26,1.959201e-07,9.756032e-06,9.604889e-06,0.00037567725,5.8245426e-08,0.00016329004,0.00044294607,0.29665694,1.473341e-06,0.005942029,4.8993414e-05,0.6962572,3.6473622e-07,3.2804653e-07,5.523509e-06,7.6195465e-05,9.568109e-06,
27,0.99986696,1.6538365e-08,7.19458e-08,1.2991548e-07,3.578344e-09,5.79936e-05,1.7517819e-07,1.888431e-08,1.365093e-15,4.590174e-09,5.9688227e-10,1.994743e-07,7.263567e-05,1.4346847e-06,1.696019e-09,4.27819e-07,7.584869e-09,
28,0.89494133,1.4502847e-05,0.10289101,1.8613899e-06,0.0019035945,3.5392284e-05,3.0254905e-05,1.0503513e-06,2.3860849e-09,2.2031745e-05,1.7935629e-09,0.00015260922,2.220129e-06,3.366677e-06,6.678418e-11,7.912242e-07,2.8939185e-08,
29,0.9586478,1.01290225e-05,4.3257136e-05,2.6294529e-06,0.03996934,0.0013077431,4.7400974e-08,2.6335485e-06,2.4420089e-08,1.105973e-05,2.5471508e-08,4.3074706e-06,3.690747e-08,3.7656946e-08,1.113436e-09,5.0987103e-07,6.114526e-07,
30,2.1602234e-12,7.663291e-08,2.6350198e-12,1.3759388e-10,4.5309558e-11,1.1019241e-10,0.9999999,1.1577954e-13,2.6860709e-14,1.3126181e-12,9.2550044e-11,1.896717e-09,3.406082e-08,1.2383755e-11,1.2711651e-13,4.7002558e-11,1.2779921e-12,
31,0.0002895493,2.5871663e-05,4.342044e-07,3.546974e-07,0.00015697502,5.216778e-05,0.99935013,3.0808386e-07,3.7405886e-07,1.1622529e-06,2.041383e-05,3.9059418e-05,3.0867634e-06,1.2127005e-09,1.7683525e-10,3.6865092e-08,6.0086448e-05,
32,0.9986986,1.4093546e-07,7.206755e-06,1.1041734e-07,3.6807753e-05,0.0012415919,1.3894398e-06,1.2890894e-06,4.155132e-10,3.0717867e-08,8.933891e-08,1.2409408e-05,6.564059e-08,1.0531335e-07,8.043802e-12,5.4149794e-08,4.6442302e-08,
33,7.1977785e-10,2.1359959e-07,2.9036786e-12,1.8334199e-09,9.442913e-10,6.47085e-11,0.99999976,1.2066973e-11,4.6247464e-11,7.370757e-11,3.5186405e-09,2.5953044e-09,4.348631e-09,4.182575e-15,4.2694193e-13,7.736625e-10,3.5092807e-11,
34,1.5514251e-12,0.99999964,1.4297171e-08,2.4164953e-11,1.1829457e-09,6.9184186e-10,3.45881e-11,4.3284595e-11,5.369838e-14,1.8536758e-10,4.6072094e-14,3.956925e-07,6.7063066e-09,9.317389e-10,1.3404711e-09,3.4426276e-10,4.032931e-10,
35,0.9999738,2.5064656e-07,5.3983827e-06,7.624466e-07,3.2565836e-06,2.2961378e-06,3.3257897e-06,4.355482e-07,1.2866458e-09,7.1425275e-06,2.7942061e-08,3.1096857e-08,3.261915e-11,1.0886031e-10,1.8140556e-10,3.3960132e-06,3.038085e-08,
36,2.1548952e-15,1.0,7.0196577e-09,3.6091166e-14,4.768353e-10,6.1933954e-13,1.0264531e-12,2.7467462e-13,1.2249628e-13,5.696053e-10,1.1858957e-14,3.2327717e-11,4.3106257e-10,1.4313028e-08,3.9469135e-12,8.453078e-12,1.1428133e-12,
37,0.9999999,1.5940889e-12,1.8666853e-08,4.5282886e-10,7.343069e-08,3.8213965e-08,1.4913243e-10,1.1267331e-10,7.0257466e-14,1.6410388e-10,1.0240058e-10,3.8440248e-10,5.8613954e-13,4.0915607e-10,3.941596e-15,1.861374e-11,9.794508e-12,
38,1.1230071e-20,1.0,7.8457313e-10,1.4412885e-19,6.1490017e-19,9.296892e-13,1.8788878e-15,3.1850732e-20,4.788927e-24,1.1951175e-17,9.204795e-19,2.6092994e-11,1.6847529e-13,8.5924306e-17,2.619259e-21,5.0338623e-16,3.5899048e-15,
39,0.99997485,1.3351921e-08,1.8691723e-07,1.4334907e-08,7.2867334e-07,1.2964185e-07,5.634049e-07,5.7198366e-07,1.7648225e-11,3.141996e-07,3.938684e-09,3.5611815e-06,1.0335672e-07,1.329621e-07,5.776359e-09,1.8888393e-05,1.3101967e-08,
40,0.9999126,3.1522646e-08,2.3502942e-07,2.0842428e-08,6.974695e-06,7.9637e-05,1.6754623e-07,1.2320152e-07,1.0624078e-11,9.152674e-09,1.1609063e-07,6.763517e-08,7.572836e-10,1.1596637e-09,6.163751e-12,1.2128423e-08,5.8154555e-08,
41,3.8259814e-06,9.107267e-05,1.9679547e-09,2.0002345e-07,6.765777e-07,1.1221519e-05,1.1405778e-07,1.3947578e-06,5.1809943e-09,8.7085317e-07,1.604129e-06,1.0611977e-05,0.00033164295,2.8829623e-05,5.807618e-06,0.99910885,0.0004032105,
42,0.9993567,4.035694e-07,0.00022594033,9.262792e-06,0.00029276017,3.1309366e-05,1.15631865e-05,2.4794133e-06,1.0605234e-08,4.880881e-05,2.4981745e-07,8.808636e-06,1.234459e-07,7.0967963e-06,8.671405e-09,3.6027615e-07,4.1222693e-06,
43,6.739142e-10,7.9895734e-09,1.4218787e-13,4.1873907e-10,2.42116e-11,6.955148e-10,0.99999976,1.0911185e-12,2.7488172e-12,6.2764236e-13,1.8895581e-07,1.8442566e-10,4.312494e-09,5.8749993e-15,2.2512307e-12,7.3032386e-10,4.962601e-12,
44,0.9980818,2.108078e-06,3.2740822e-06,5.372431e-08,0.0018696685,1.5129308e-06,2.415283e-06,3.5765097e-05,1.8664865e-09,2.2699437e-06,1.4294862e-07,1.5409604e-08,6.213555e-08,4.159697e-08,4.0333178e-11,2.4418592e-08,8.10597e-07,
45,0.99961746,0.00015829167,9.090035e-06,1.4056972e-07,0.0002102132,1.7150506e-06,6.0180463e-07,2.3755222e-09,1.8497222e-10,2.2162194e-06,1.0453369e-07,2.6578883e-08,2.4774893e-09,4.9737388e-09,4.6529998e-12,2.8506713e-08,1.676302e-07,
